"ISO","Country.x","Region","Subregion","Econ_Level","Year","GDP_Growth_percent","Rem_Ratio_percent","Trade_GDP_Ratio_percent","Investment_Rate_percent","Savings_Rate_percent","FDI_Ratio_percent","Financial_Development","Econ_Freedom_Index","Administration","Migrant_Stock","Remittance_million","Remittance_per_capita","GDP_Mil","FDI","Population_million"
"MMR","Myanmar","Asia and Pacific","South-East Asia","LIC",2013,7.5,0.83,14.93,31.12,29.888,1.14,0.11,5.59,0.409058119613344,NA,1643.9,31.7,198338,-2254.603965,51.852464
"MMR","Myanmar","Asia and Pacific","South-East Asia","LIC",2014,5.7,0.89,22.17,32.056,27.588,1.04,0.11,5.71,0.414505697953496,NA,1863.93,35.65,209644,-2175.015284,52.280816
"MMR","Myanmar","Asia and Pacific","South-East Asia","LIC",2015,3.16,0.93,16.41,33.552,30.079,1.89,0.09,5.54,0.427806429298471,2.8425,2004.62,38.05,216278,-4083.839112,52.680724
"MMR","Myanmar","Asia and Pacific","South-East Asia","LIC",2016,-1.13,1.1,15.74,33.474,29.268,1.53,0.11,5.7,0.48500198970913,NA,2346.42,44.23,213835,-3278.09641,53.045199
"MMR","Myanmar","Asia and Pacific","South-East Asia","LIC",2017,5.46,1.14,16.69,34.5,27.707,2.13,0.12,5.74,0.489915122675632,NA,2578.11,48.3,225517,-4804.272487,53.382521
"MMR","Myanmar","Asia and Pacific","South-East Asia","LIC",2018,8.96,1.16,17.78,33.009,28.303,0.72,0.12,5.81,0.509944329491156,NA,2840.46,52.89,245723,-1768.195523,53.708318
"MMR","Myanmar","Asia and Pacific","South-East Asia","LIC",2019,8.66,0.91,18.06,32.285,29.458,0.65,0.12,NA,0.515320748370835,NA,2421.35,44.8,266993,-1735.589413,54.045422
"MMR","Myanmar","Asia and Pacific","South-East Asia","LIC",2020,4.44,0.81,16.27,32.285,28.831,NA,NA,NA,0.521346712969152,3.7118,2249.55,41.34,278848,NA,54.409794
"NPL","Nepal","Asia and Pacific","South Asia","LIC",1981,18.6,NA,3.59,4.551,15.525,NA,0.09,NA,0.322073015248389,NA,NA,NA,7984,NA,15.367229
"NPL","Nepal","Asia and Pacific","South Asia","LIC",1982,10.2,NA,3.23,11.862,14.325,NA,0.08,NA,0.322565245758124,NA,NA,NA,8798,NA,15.729431
"NPL","Nepal","Asia and Pacific","South Asia","LIC",1983,0.82,NA,3.42,20.443,14.883,NA,0.08,NA,0.321769961081023,NA,NA,NA,8870,NA,16.100623
"NPL","Nepal","Asia and Pacific","South Asia","LIC",1984,13.64,NA,3.32,27.616,14.666,NA,0.08,NA,0.32458371755634,NA,NA,NA,10080,NA,16.477488
"NPL","Nepal","Asia and Pacific","South Asia","LIC",1985,9.5,NA,3.77,23.091,13.111,NA,0.08,4.61,0.323218556474182,NA,NA,NA,11038,NA,16.858315
"NPL","Nepal","Asia and Pacific","South Asia","LIC",1986,6.67,NA,3.71,20.619,10.931,NA,0.09,NA,0.324370612144973,NA,NA,NA,11774,NA,17.239677
"NPL","Nepal","Asia and Pacific","South Asia","LIC",1987,4.21,NA,4.8,21.675,13.464,NA,0.09,NA,0.3213459630952,NA,NA,NA,12270,NA,17.623697
"NPL","Nepal","Asia and Pacific","South Asia","LIC",1988,11.5,NA,5.5,22.668,12.888,NA,0.1,NA,0.320927308270365,NA,NA,NA,13681,NA,18.020755
"NPL","Nepal","Asia and Pacific","South Asia","LIC",1989,8.42,NA,5.19,21.621,11.305,NA,0.1,NA,0.324452877417861,NA,NA,NA,14833,NA,18.445021
"NPL","Nepal","Asia and Pacific","South Asia","LIC",1990,8.55,NA,4.03,18.413,8.164,NA,0.1,4.78,0.356985476964372,0.7481,NA,NA,16101,NA,18.90548
"NPL","Nepal","Asia and Pacific","South Asia","LIC",1991,9.96,NA,4.17,20.663,9.769,NA,0.1,NA,0.372946485896241,NA,NA,NA,17705,NA,19.405506
"NPL","Nepal","Asia and Pacific","South Asia","LIC",1992,6.48,NA,4.37,21.204,11.827,NA,0.1,NA,0.379321422507697,NA,NA,NA,18853,NA,19.938322
"NPL","Nepal","Asia and Pacific","South Asia","LIC",1993,6.31,0.27,4.48,23.188,13.804,NA,0.1,NA,0.388102839861645,NA,54.83,2.68,20042,NA,20.489973
"NPL","Nepal","Asia and Pacific","South Asia","LIC",1994,10.53,0.23,4.34,23.023,13.107,NA,0.11,NA,0.387596760755784,NA,50.12,2.38,22152,NA,21.040899
"NPL","Nepal","Asia and Pacific","South Asia","LIC",1995,5.64,0.24,4.48,25.522,18.677,NA,0.11,5.59,0.386060965947499,0.856,56.82,2.63,23401,NA,21.576074
"NPL","Nepal","Asia and Pacific","South Asia","LIC",1996,7.26,0.18,4.04,27.26,17.795,0.08,0.11,NA,0.386475327382402,NA,44.16,2,25101,-19.16017109,22.090352
"NPL","Nepal","Asia and Pacific","South Asia","LIC",1997,7.08,0.18,4.32,25.547,20.026,0.09,0.11,NA,0.38801938593195,NA,49.46,2.19,26878,-23.05646777,22.584772
"NPL","Nepal","Asia and Pacific","South Asia","LIC",1998,4.1,0.24,4.48,25.152,19.419,0.04,0.11,NA,0.387066363505585,NA,67.5,2.93,27980,-12.0246599,23.057875
"NPL","Nepal","Asia and Pacific","South Asia","LIC",1999,5.99,0.28,4.88,21.004,20.22,0.01,0.12,NA,0.406148705956576,NA,83.46,3.55,29656,-4.351068682,23.509971
"NPL","Nepal","Asia and Pacific","South Asia","LIC",2000,8.49,0.35,4.96,24.18,23.589,0,0.12,6.1,0.377020590444429,0.9774,111.5,4.66,32174,0.484826712,23.941099
"NPL","Nepal","Asia and Pacific","South Asia","LIC",2001,7.94,0.42,4.34,24.203,23.596,NA,0.11,6.28,0.372536368049052,NA,146.99,6.04,34730,NA,24.347113
"NPL","Nepal","Asia and Pacific","South Asia","LIC",2002,1.7,1.92,3.93,22.458,21.105,-0.02,0.11,6.39,0.372367717298639,NA,678.49,27.44,35322,5.952541127,24.725625
"NPL","Nepal","Asia and Pacific","South Asia","LIC",2003,5.87,2.06,4.64,23.563,20.848,0.04,0.08,6.39,0.37313690011332,NA,771.07,30.74,37397,-14.77808561,25.08088
"NPL","Nepal","Asia and Pacific","South Asia","LIC",2004,7.5,2.05,4.87,26.395,23.821,0,0.12,6.44,0.373685859947817,NA,822.61,32.36,40202,0.417346384,25.419337
"NPL","Nepal","Asia and Pacific","South Asia","LIC",2005,6.7,2.82,4.87,27.977,24.886,0.01,0.13,6.41,0.387356949540774,1.2896,1211.82,47.07,42897,-2.451784707,25.7445
"NPL","Nepal","Asia and Pacific","South Asia","LIC",2006,6.49,3.18,4.77,28.517,25.35,-0.01,0.12,6.57,0.39123823066244,NA,1453.23,55.75,45682,6.647983904,26.066687
"NPL","Nepal","Asia and Pacific","South Asia","LIC",2007,6.19,3.57,6.56,30.205,24.975,0.01,0.12,6.47,0.413887967244269,NA,1733.86,65.72,48509,-5.741706053,26.382586
"NPL","Nepal","Asia and Pacific","South Asia","LIC",2008,8.17,5.2,7.06,31.828,28.916,0,0.14,6.32,0.415559968568421,NA,2727.14,102.27,52472,-0.995123931,26.666581
"NPL","Nepal","Asia and Pacific","South Asia","LIC",2009,5.33,5.4,5.76,32.889,31.354,0.07,0.14,6.24,0.412921107317518,NA,2983.34,110.97,55269,-38.27126997,26.883531
"NPL","Nepal","Asia and Pacific","South Asia","LIC",2010,6.04,5.91,7.33,38.867,31.411,0.15,0.14,6.42,0.411120222266991,1.7127,3464.09,128.24,58606,-87.74171163,27.013207
"NPL","Nepal","Asia and Pacific","South Asia","LIC",2011,5.58,6.81,9.37,27.749,26.917,0.15,0.14,6.47,0.41696886198047,NA,4216.89,155.94,61877,-94.02215712,27.04122
"NPL","Nepal","Asia and Pacific","South Asia","LIC",2012,9.28,7.09,10.47,28.603,32.791,0.14,0.14,6.48,0.413106331147064,NA,4792.51,177.57,67618,-91.9541961,26.98916
"NPL","Nepal","Asia and Pacific","South Asia","LIC",2013,7.57,7.68,10.62,29.677,32.54,0.1,0.15,6.6,0.439703899029055,NA,5583.7,207.44,72735,-74.17963261,26.916795
"NPL","Nepal","Asia and Pacific","South Asia","LIC",2014,9.03,7.43,11.41,30.986,34.984,0.04,0.15,6.66,0.448463069371662,NA,5888.65,218.86,79300,-30.40267678,26.905982
"NPL","Nepal","Asia and Pacific","South Asia","LIC",2015,2.07,8.31,7.83,31.277,35.659,0.06,0.16,6.49,0.44685388183182,2.2702,6729.94,249.12,80943,-51.89569993,27.015033
"NPL","Nepal","Asia and Pacific","South Asia","LIC",2016,0.7,8.11,8.99,28.241,33.7,0.13,0.17,6.48,0.446125403475852,NA,6611.84,242.52,81509,-105.9963756,27.26343
"NPL","Nepal","Asia and Pacific","South Asia","LIC",2017,20.87,7.03,9.56,37.325,37.002,0.2,0.18,6.59,0.451016616848622,NA,6928.13,250.72,98516,-196.2650986,27.632682
"NPL","Nepal","Asia and Pacific","South Asia","LIC",2018,10.21,7.64,10.51,39.548,32.45,0.06,0.19,6.48,0.465110332224017,NA,8293.84,295.2,108571,-68.18667075,28.095712
"NPL","Nepal","Asia and Pacific","South Asia","LIC",2019,8.56,7,9.9,40.652,33.723,0.16,0.2,NA,0.431360197336888,NA,8249.5,288.36,117866,-185.5547587,28.608715
"NPL","Nepal","Asia and Pacific","South Asia","LIC",2020,-0.69,6.92,8.2,31.328,30.383,0.11,NA,NA,0.447898701495176,2.5997,8101.57,278.05,117055,-126.6263375,29.136808
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",1981,16.26,2.53,10.19,18.484,15.046,0.13,0.21,NA,0.403887642455792,NA,2070,25.66,81668,-108.0847485,80.680461
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",1982,14.21,2.78,8.65,18.874,14.695,0.07,0.21,NA,0.41121831803467,NA,2590,31.04,93271,-63.83309162,83.431597
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",1983,10.97,2.84,8.25,18.466,16.611,0.03,0.22,NA,0.406642687449241,NA,2940,34.07,103503,-29.45702666,86.285936
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",1984,7.73,2.31,7.75,17.951,14.895,0.05,0.23,NA,0.398621309499362,NA,2580,28.92,111499,-60.19458019,89.213708
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",1985,12.15,2.03,7.15,17.966,13.391,0.11,0.25,5.09,0.418557700085364,NA,2540,27.55,125042,-139.2552773,92.191505
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",1986,8.5,1.81,6.79,18.516,15.222,0.08,0.26,NA,0.420330565977153,NA,2450,25.73,135676,-106.3799853,95.215375
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",1987,8.43,1.48,7.05,18.965,16.738,0.07,0.25,NA,0.413728887447345,NA,2180,22.18,147110,-110.1506874,98.285762
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",1988,10.19,1.15,7.37,17.849,14.156,0.11,0.23,NA,0.363448623212618,NA,1870,18.44,162100,-173.7500622,101.389603
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",1989,8.92,1.14,6.84,18.788,14.754,0.09,0.2,NA,0.374702922957592,NA,2020,19.33,176556,-167.5169083,104.512874
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",1990,8.5,1.05,6.97,18.935,16.299,0.13,0.21,5.13,0.35408025398596,3.3411,2006.27,18.64,191568,-243.3146805,107.647918
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",1991,8.68,0.74,7.34,19.026,16.126,0.13,0.21,NA,0.350668932731111,NA,1548.7,13.98,208201,-262.1517418,110.778655
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",1992,10.02,0.69,6.97,20.237,18.56,0.15,0.21,NA,0.349055650898498,NA,1573.62,13.81,229064,-348.0597544,113.911126
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",1993,4.52,0.6,6.66,20.821,15.836,0.15,0.22,NA,0.350744310388789,NA,1446.28,12.35,239409,-350.7104192,117.08668
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",1994,6.6,0.69,6.38,19.546,17.098,0.16,0.22,NA,0.34741985126897,NA,1749.28,14.53,255204,-420.0580045,120.362764
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",1995,7.26,0.63,6.84,18.546,15.81,0.26,0.2,5.39,0.350338272435539,3.3402,1712.22,13.83,273744,-722.2211074,123.776835
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",1996,8.55,0.43,6.68,18.997,13.956,0.31,0.21,NA,0.350529487822784,NA,1284.05,10.08,297152,-915.1907611,127.349293
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",1997,3.46,0.56,6.25,17.919,13.51,0.24,0.28,NA,0.337288913377937,NA,1707.28,13.03,307423,-740.5675963,131.057432
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",1998,4.66,0.36,5.27,17.711,15.614,0.14,0.29,NA,0.34184564359588,NA,1172,8.69,321745,-456,134.843233
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",1999,5.69,0.29,5.22,15.565,13.152,0.15,0.29,NA,0.326492476802445,NA,996,7.18,340041,-511,138.624625
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",2000,6.23,0.3,5.2,17.227,16.957,0.08,0.3,5.23,0.389513780124399,3.4064,1075,7.55,361227,-297,142.343583
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",2001,4.2,0.39,5.11,16.996,17.414,0.09,0.27,5.44,0.379313815662327,NA,1461,10.01,376411,-352,145.978408
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",2002,4.74,0.9,5.34,16.583,20.203,0.2,0.31,5.76,0.355839302735726,NA,3554,23.76,394265,-795,149.549695
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",2003,6.67,0.94,6.05,16.758,21.283,0.12,0.34,5.71,0.361790788594208,NA,3964,25.89,420565,-515,153.093371
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",2004,10.38,0.85,7.06,16.578,18.313,0.23,0.36,5.68,0.361890025045762,NA,3945,25.18,464204,-1062,156.664698
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",2005,12.35,0.82,7.48,19.081,17.83,0.41,0.36,5.92,0.360642005398763,3.7778,4280,26.7,521543,-2156,160.304007
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",2006,9.02,0.9,8.02,19.332,15.763,0.73,0.36,5.98,0.36243766073848,NA,5121,31.22,568590,-4164,164.022626
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",2007,8.37,0.97,8.11,18.787,14.343,0.89,0.37,5.96,0.364646226157229,NA,5998,35.74,616191,-5492,167.808106
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",2008,7.03,1.07,8.9,19.206,11.082,0.82,0.31,5.82,0.312249121555607,NA,7039,41.01,659510,-5389,171.648984
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",2009,1.13,1.31,7.36,17.549,12.009,0.34,0.25,6.04,0.307403574722792,NA,8717,49.66,666935,-2267,175.52561
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",2010,3.78,1.4,8.56,15.805,13.572,0.29,0.2,6.04,0.30729672422135,4.7906,9690,54.01,692117,-1975,179.424643
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",2011,5.79,1.67,9.85,14.121,14.221,0.17,0.2,6.11,0.307236519456366,NA,12263,66.89,732180,-1264,183.340168
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",2012,2.79,1.86,9.64,15.076,12.988,0.1,0.2,6.02,0.302849177597666,NA,14007,74.79,752629,-782,187.280125
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",2013,4.28,1.86,9.22,14.957,13.875,0.14,0.15,5.95,0.330710813506472,NA,14629,76.49,784863,-1121,191.260799
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",2014,5.47,2.08,9.24,14.635,13.352,0.21,0.15,5.77,0.35841602249669,NA,17244,88.29,827826,-1765,195.305012
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",2015,5.35,2.21,8.26,15.707,14.665,0.19,0.24,5.84,0.354519410674016,5.7982,19306,96.81,872097,-1648,199.426953
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",2016,2.97,2.21,8.19,15.686,13.902,0.28,0.23,5.9,0.365164365953656,NA,19819,97.33,898016,-2524,203.631356
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",2017,5.83,2.09,8.69,16.151,12.122,0.26,0.23,5.88,0.342413951463695,NA,19856,95.5,950382,-2444,207.90621
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",2018,8.07,2.06,8.39,17.342,11.211,0.17,0.23,6.07,0.351654194480876,NA,21193,99.86,1027060,-1758,212.228288
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",2019,3.73,2.09,7.18,15.611,10.745,0.22,0.23,NA,0.34904008720944,NA,22245,102.72,1065370,-2319,216.565317
"PAK","Pakistan","Middle East and Central Asia","South Asia","EM",2020,0.82,2.43,6.51,15.407,14.276,0.19,NA,NA,0.375642284711022,6.3284,26105,118.18,1074140,-2071,220.892331
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",1981,13.21,0.77,15.24,21.975,18.959,0.16,0.28,NA,0.230793695141707,NA,800,16.44,104350,-172,48.672831
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",1982,10.02,0.91,12.67,22.352,16.842,0.01,0.27,NA,0.228914724883052,NA,1049,20.97,114808,-16,50.023564
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",1983,5.86,0.92,11.68,23.685,18.62,0.09,0.29,NA,0.228955982407085,NA,1124,21.86,121540,-105,51.40891
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",1984,-3.98,0.62,11.12,17.254,15.527,0.01,0.27,NA,0.226382259230984,NA,718,13.59,116704,-9,52.827047
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",1985,-4.38,0.72,10.61,12.125,13.358,0.01,0.28,5.16,0.216507200695598,NA,806,14.85,111598,-12,54.275836
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",1986,5.5,0.73,9.92,12.758,16.786,0.11,0.28,NA,0.384845886836425,NA,861,15.44,117735,-127,55.755346
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",1987,6.89,0.81,11.78,14.525,14.624,0.24,0.31,NA,0.441485971699237,NA,1020,17.81,125848,-307,57.263835
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",1988,10.52,0.91,12.78,15.113,15.56,0.67,0.31,NA,0.42182569925913,NA,1262,21.46,139084,-936,58.794999
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",1989,10.37,0.89,13.26,17.812,16.406,0.37,0.26,NA,0.420811533520729,NA,1360,22.54,153506,-563,60.340768
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",1990,6.89,0.89,13.92,23.332,17.996,0.32,0.29,5.99,0.42129034596691,2.0125,1465,23.67,164088,-530,61.895169
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",1991,2.93,1.1,13.71,19.717,17.72,0.32,0.3,NA,0.436226697435261,NA,1850,29.15,168897,-544,63.454785
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",1992,2.71,1.46,15.86,20.748,19.093,0.13,0.3,NA,0.458662546809259,NA,2537,39.02,173468,-228,65.020124
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",1993,4.6,1.43,17.96,23.186,18.324,0.48,0.32,NA,0.46711236729278,NA,2587,38.85,181452,-864,66.593904
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",1994,6.6,1.78,20.11,23.311,19.279,0.67,0.33,NA,0.47016028607785,NA,3452,50.63,193432,-1289,68.180846
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",1995,6.82,2.59,23.72,21.794,19.455,0.52,0.35,7.31,0.468549902579323,2.482,5360,76.81,206623,-1079,69.784087
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",1996,7.8,2.19,26.84,23.282,19.106,0.6,0.36,NA,0.468372039354285,NA,4875,68.28,222737,-1335,71.401743
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",1997,7,2.85,29.5,24.065,19.441,0.46,0.41,NA,0.474728944168068,NA,6799,93.1,238329,-1086,73.030879
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",1998,0.61,2.14,28.03,19.989,22.064,0.89,0.36,NA,0.466404720053238,NA,5130,68.7,239772,-2127,74.672009
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",1999,4.84,2.66,30.41,16.201,12.844,0.44,0.39,NA,0.463396898640661,NA,6693,87.69,251374,-1114,76.325927
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",2000,6.72,2.58,35.17,15.684,13.021,0.79,0.34,7.04,0.444231909054741,3.0627,6924,88.78,268256,-2115,77.991757
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",2001,5.31,3.1,29.33,18.945,16.728,0.12,0.31,7.01,0.440371796285375,NA,8760,109.95,282498,-335,79.672869
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",2002,5.36,3.27,29.03,20.459,20.125,0.5,0.3,7.11,0.446498287790344,NA,9735,119.65,297632,-1477,81.36526
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",2003,7.04,3.21,30.15,19.529,19.856,0.06,0.31,7.17,0.446527605702498,NA,10239,123.28,318581,-188,83.05197
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",2004,9.44,3.29,31.07,20.731,22.441,0.03,0.31,6.96,0.41929368572289,NA,11468,135.38,348649,-109,84.710544
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",2005,8.21,3.64,30.79,18.567,20.419,0.23,0.3,7.01,0.418906534061403,3.6845,13732.6,159.08,377277,-869.8827033,86.326251
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",2006,8.5,3.79,31.5,16.015,21.47,0.4,0.3,7.05,0.418961616098191,NA,15496.09,176.31,409360,-1639.102233,87.888675
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",2007,9.38,3.67,32.04,16.129,21.304,-0.55,0.33,7.03,0.418669188197091,NA,16437.43,183.85,447761,2453.941126,89.405482
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",2008,6.37,3.96,31.08,18.967,19.047,-0.13,0.31,6.92,0.419433325613878,NA,18850.67,207.37,476301,630.006878,90.901967
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",2009,2.22,4.1,23.26,17.432,22.228,0.03,0.31,6.88,0.41837049336857,NA,19959.51,215.98,486883,-167.4908402,92.414161
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",2010,8.59,4.08,28.99,20.442,23.887,-0.31,0.32,7.16,0.470664839339397,4.6927,21556.63,229.41,528683,1641.779592,93.966784
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",2011,6.03,4.11,29.43,20.74,23.149,-0.06,0.33,7.22,0.471236124265244,NA,23053.63,241.22,560551,342.4904144,95.570049
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",2012,9.2,4.02,28.29,19.561,22.214,-0.16,0.34,7.25,0.472949372762071,NA,24609.68,253.15,612131,957.8051773,97.212639
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",2013,6.84,4.09,26.74,20.642,24.652,0.01,0.35,7.5,0.472246224528152,NA,26716.84,270.22,654004,-90.42244346,98.871558
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",2014,6.98,4.1,27.01,20.924,24.54,-0.14,0.35,7.43,0.472779204161742,NA,28690.8,285.44,699662,1014.348569,100.513137
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",2015,4.89,4.06,24.11,21.341,23.712,0.01,0.35,7.49,0.471103428213479,5.4982,29799.4,291.83,733864,-99.65056095,102.113206
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",2016,8.82,3.9,23.06,24.619,24.242,0.74,0.35,7.4,0.465697848487837,NA,31141.97,300.41,798601,-5882.813657,103.663812
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",2017,6.95,3.84,24.67,25.559,24.906,0.81,0.36,7.39,0.454045060139618,NA,32809.77,311.96,854095,-6951.7109,105.172921
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",2018,8.89,3.64,24.83,27.151,24.591,0.63,0.35,7.43,0.452260731593627,NA,33808.97,317,930065,-5832.900584,106.651394
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",2019,7.93,3.5,22.84,26.19,25.291,0.53,0.35,NA,0.43939321526867,NA,35167.47,325.27,1003850,-5320.429168,108.116622
"PHL","Philippines","Asia and Pacific","South-East Asia","EM",2020,-8.42,3.8,22.78,17.414,20.625,0.33,NA,NA,0.442711779350466,6.0943,34913.34,318.61,919368,-3017.073228,109.581085
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",1981,15.31,1.22,15.41,27.353,13.22,0.26,0.13,NA,0.543484776410013,NA,230,15.06,18861,-49.26455442,15.272822
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",1982,11.74,1.37,13.89,29.016,13.519,0.3,0.14,NA,0.542291187329633,NA,289,18.64,21075,-63.56760883,15.50121
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",1983,7.36,1.3,20.48,24.382,15.305,0.17,0.15,NA,0.539316842533701,NA,295,18.76,22626,-37.7788975,15.724641
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",1984,10.58,1.2,17.34,23.571,21.615,0.13,0.13,NA,0.53994841994196,NA,301,18.87,25019,-32.61239105,15.948501
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",1985,8.28,1.08,13.76,22.084,15.012,0.09,0.14,5.26,0.541684594320898,NA,292,18.05,27090,-24.7987734,16.176282
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",1986,6.38,1.13,10.89,21.501,12.958,0.1,0.15,NA,0.540916970837248,NA,326,19.87,28818,-29.18787288,16.408861
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",1987,3.96,1.17,11.65,21.203,13.822,0.19,0.17,NA,0.541211787980749,NA,350,21.03,29960,-58.16786959,16.643956
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",1988,6.32,1.12,12.31,22.089,12.965,0.14,0.17,NA,0.53345134343807,NA,358,21.21,31854,-43.62364924,16.878186
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",1989,6.26,1.06,11.97,20.572,12.579,0.05,0.15,NA,0.499352464186585,NA,358,20.93,33847,-17.70141324,17.106752
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",1990,10.15,1.07,13.27,25.938,21.957,0.11,0.14,5.36,0.508292607799224,0.8837,400.78,23.13,37282,-42.53269103,17.325769
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",1991,14.57,1.04,11.92,25.902,19.921,0.1,0.15,NA,0.510691590004481,NA,442.09,25.21,42713,-43.82564532,17.535732
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",1992,-0.93,1.29,13.86,31.543,26.583,0.29,0.16,NA,0.510649995866006,NA,547.81,30.89,42317,-121.0004386,17.736827
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",1993,10.02,1.36,13.96,30.025,24.918,0.4,0.17,NA,0.511107606420135,NA,632.38,35.28,46559,-187.5813036,17.924827
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",1994,10.34,1.39,15.21,31.499,24.383,0.31,0.17,NA,0.508244664661713,NA,715.19,39.53,51374,-158.1579317,18.094474
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",1995,8.27,1.44,15.78,30.518,23.788,0.1,0.19,6.45,0.514711001762784,0.9235,800.97,43.91,55625,-55.99558757,18.242917
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",1996,14.22,1.33,13.78,30.116,24.626,0.19,0.2,NA,0.51472223034562,NA,843.17,45.91,63533,-119.8743497,18.36729
