"ISO","Country.x","Region","Subregion","Econ_Level","Year","GDP_Growth_percent","Rem_Ratio_percent","Trade_GDP_Ratio_percent","Investment_Rate_percent","Savings_Rate_percent","FDI_Ratio_percent","Financial_Development","Econ_Freedom_Index","Administration","Migrant_Stock","Remittance_million","Remittance_per_capita","GDP_Mil","FDI","Population_million"
"LVA","Latvia","Europe","East-Central Europe","AM",2010,-3.29,3.34,73.32,20.685,22.388,0.99,0.31,7.74,0.707695958251548,0.2782,1257.37,599.45,37671,-372.1584183,2.097555
"LVA","Latvia","Europe","East-Central Europe","AM",2011,8.69,3.68,95.4,26.673,23.376,3.45,0.29,7.76,0.708653262611229,NA,1505.69,731.02,40946,-1411.691737,2.059709
"LVA","Latvia","Europe","East-Central Europe","AM",2012,6.36,3.44,95.89,27.273,23.567,2.11,0.28,7.88,0.721610655745249,NA,1498.6,736.66,43550,-919.4754588,2.034319
"LVA","Latvia","Europe","East-Central Europe","AM",2013,5.43,3.49,92.7,25.064,22.294,1.08,0.27,7.97,0.727116036760366,NA,1604.44,797.18,45914,-495.4506644,2.012647
"LVA","Latvia","Europe","East-Central Europe","AM",2014,3.36,3.27,96.69,24.076,22.454,0.74,0.25,8.11,0.738803543396056,NA,1553.48,779.16,47459,-350.9675707,1.993782
"LVA","Latvia","Europe","East-Central Europe","AM",2015,4.04,2.71,69.4,23.84,23.246,1.35,0.25,8.12,0.741260540812972,0.3692,1335.77,675.47,49375,-668.7946402,1.977527
"LVA","Latvia","Europe","East-Central Europe","AM",2016,5.99,2.36,61.09,21.247,22.828,0.17,0.26,8.02,0.705315994824203,NA,1234.95,630.23,52334,-90.02167197,1.959537
"LVA","Latvia","Europe","East-Central Europe","AM",2017,6.38,2.29,62.7,22.144,23.401,1.05,0.26,7.97,0.698900735791018,NA,1274.15,656.02,55672,-586.9739564,1.942248
"LVA","Latvia","Europe","East-Central Europe","AM",2018,6.52,2.09,67.04,23.763,23.475,1.26,0.25,7.89,0.695931974215826,NA,1237.35,642.05,59303,-745.3024769,1.927174
"LVA","Latvia","Europe","East-Central Europe","AM",2019,3.85,1.86,62.22,22.386,21.738,1.58,0.22,NA,0.716780241674874,NA,1142.61,597.03,61585,-975.6229564,1.913822
"LVA","Latvia","Europe","East-Central Europe","AM",2020,-2.46,1.81,59.32,22.603,25.555,1.01,NA,NA,0.716666316490826,0.38,1088.35,572.35,60073,-605.8426549,1.901548
"LTU","Lithuania","Europe","East-Central Europe","AM",1996,7.17,0.01,26.81,21.113,12.443,0.57,0.11,NA,0.674711788973811,NA,2.58,0.72,26691,-152.275,3.601613
"LTU","Lithuania","Europe","East-Central Europe","AM",1997,10.18,0.01,29.17,24.622,14.863,1.11,0.15,NA,0.674851300150823,NA,2.93,0.82,29408,-327.6,3.575137
"LTU","Lithuania","Europe","East-Central Europe","AM",1998,8.68,0.01,26.7,24.38,12.753,2.88,0.16,NA,0.683499278564676,NA,3.43,0.97,31962,-921.325,3.549331
"LTU","Lithuania","Europe","East-Central Europe","AM",1999,0.28,0.01,24.8,21.396,10.66,1.49,0.17,NA,0.676545016052833,NA,3,0.85,32053,-477.8375,3.524238
"LTU","Lithuania","Europe","East-Central Europe","AM",2000,6.02,0.15,28.85,18.833,13.257,1.1,0.17,6.95,0.676141105914532,0.3486,49.94,14.27,33981,-375.175,3.499536
"LTU","Lithuania","Europe","East-Central Europe","AM",2001,8.86,0.21,29.64,19.089,14.538,1.19,0.16,7.15,0.680871060869653,NA,79.15,22.8,36992,-438.725,3.470818
"LTU","Lithuania","Europe","East-Central Europe","AM",2002,8.44,0.27,32.27,20.809,15.574,1.73,0.2,7.6,0.679924674079407,NA,109.25,31.73,40115,-694.779015,3.443067
"LTU","Lithuania","Europe","East-Central Europe","AM",2003,12.62,0.25,37.41,21.969,15.122,0.31,0.22,7.61,0.646082740035046,NA,114.83,33.62,45177,-141.9844309,3.415213
"LTU","Lithuania","Europe","East-Central Europe","AM",2004,9.44,1.17,41.78,22.888,15.115,1.18,0.23,7.59,0.667532962026405,NA,577.5,171.01,49441,-581.7157943,3.377075
"LTU","Lithuania","Europe","East-Central Europe","AM",2005,11.09,1.36,44.55,24.266,16.989,1.36,0.26,7.69,0.671733704276433,0.4124,745.27,224.31,54923,-745.0184958,3.322528
"LTU","Lithuania","Europe","East-Central Europe","AM",2006,10.66,1.64,48.69,26.947,16.039,2.86,0.28,7.67,0.668814206449772,NA,994.41,304.11,60780,-1739.365665,3.269909
"LTU","Lithuania","Europe","East-Central Europe","AM",2007,14.09,2.07,54.08,32.309,16.812,2.49,0.3,7.67,0.677984884237957,NA,1433.1,443.51,69345,-1726.313224,3.231294
"LTU","Lithuania","Europe","East-Central Europe","AM",2008,4.61,2.16,63.19,28.124,14.503,1.62,0.28,7.49,0.685522302322757,NA,1565.31,489.43,72542,-1172.513251,3.198231
"LTU","Lithuania","Europe","East-Central Europe","AM",2009,-14.19,1.99,47.12,12.657,14.089,-1.55,0.28,7.48,0.688544113914225,NA,1239.84,391.99,62249,964.6883718,3.162916
"LTU","Lithuania","Europe","East-Central Europe","AM",2010,2.84,2.61,55.68,18.126,16.851,1.56,0.25,7.58,0.684380451886869,0.5177,1673.16,540.2,64014,-995.8614836,3.097282
"LTU","Lithuania","Europe","East-Central Europe","AM",2011,8.25,2.82,74.7,21.962,17.417,1.54,0.23,7.65,0.686900740238066,NA,1955.42,645.75,69298,-1065.438728,3.028115
"LTU","Lithuania","Europe","East-Central Europe","AM",2012,6.51,2.04,71.17,19.76,18.353,0.35,0.22,7.69,0.67751342684841,NA,1507.18,504.45,73809,-255.2878678,2.987773
"LTU","Lithuania","Europe","East-Central Europe","AM",2013,7.08,2.61,71.9,19.526,20.359,0.55,0.22,7.94,0.681444938467824,NA,2059.9,696.46,79034,-436.8003719,2.957689
"LTU","Lithuania","Europe","East-Central Europe","AM",2014,4.57,2.56,67.09,19.623,22.787,-0.23,0.22,8.12,0.68156741095863,NA,2113.24,720.66,82647,188.4044732,2.932367
"LTU","Lithuania","Europe","East-Central Europe","AM",2015,1.38,1.64,55.65,21.27,18.459,0.81,0.22,8.07,0.68686241164579,0.5563,1372.82,472.59,83784,-680.3170547,2.90491
"LTU","Lithuania","Europe","East-Central Europe","AM",2016,5.86,1.44,53.43,19.208,18.389,0.3,0.22,8.09,0.700374262472125,NA,1279.93,446.24,88692,-264.6189747,2.868231
"LTU","Lithuania","Europe","East-Central Europe","AM",2017,7.87,1.36,58.52,19.195,19.788,0.97,0.23,8.05,0.686376936851712,NA,1302.55,460.52,95675,-932.8271148,2.828403
"LTU","Lithuania","Europe","East-Central Europe","AM",2018,6.43,1.36,63.89,20.276,20.571,0.26,0.22,8.1,0.676532536732317,NA,1386.98,495.08,101829,-260.1298183,2.801543
"LTU","Lithuania","Europe","East-Central Europe","AM",2019,6.2,1.21,58.51,17.464,20.809,0.95,0.21,NA,0.706678895418759,NA,1303.94,466.67,108144,-1025.568522,2.794137
"LTU","Lithuania","Europe","East-Central Europe","AM",2020,0.38,0.73,56.47,12.78,20.698,0.72,NA,NA,0.702908953019501,0.6581,790.58,282.89,108555,-779.1651086,2.7947
"MNE","Montenegro","Asia and Pacific","East-Central Europe","EM",2006,11.89,NA,16.78,23.928,-7.116,NA,NA,7.06,0.451501662962181,NA,NA,NA,7207,NA,0.615025
"MNE","Montenegro","Asia and Pacific","East-Central Europe","EM",2007,9.66,2.49,40.05,34.757,-4.612,9.85,NA,7.08,0.455066898104451,NA,196.43,318.94,7903,-778.1327522,0.615875
"MNE","Montenegro","Asia and Pacific","East-Central Europe","EM",2008,9.29,3.45,49.49,41.177,-8.294,10.01,NA,7.17,0.46062454058685,NA,298.1,483.17,8637,-864.9941875,0.616969
"MNE","Montenegro","Asia and Pacific","East-Central Europe","EM",2009,-5.08,3.7,33.93,26.943,-0.789,18.35,NA,7.2,0.458800214683855,NA,303.17,490.33,8198,-1504.474111,0.618294
"MNE","Montenegro","Asia and Pacific","East-Central Europe","EM",2010,3.9,4.88,32.55,21.77,1.17,8.58,NA,7.34,0.462446473166251,0.1488,416,671.59,8518,-731.1200457,0.619428
"MNE","Montenegro","Asia and Pacific","East-Central Europe","EM",2011,5.35,5.68,34.81,19.329,4.281,6,NA,7.24,0.463889045527843,NA,509.61,821.85,8974,-538.667587,0.620079
"MNE","Montenegro","Asia and Pacific","East-Central Europe","EM",2012,-4.12,5.9,36,20.586,5.13,6.86,NA,7.34,0.463778206474332,NA,507.5,817.76,8604,-590.2720817,0.620601
"MNE","Montenegro","Asia and Pacific","East-Central Europe","EM",2013,7.36,5.9,34.25,19.606,8.216,4.64,NA,7.49,0.467845096815513,NA,545.31,877.82,9237,-428.8081733,0.621207
"MNE","Montenegro","Asia and Pacific","East-Central Europe","EM",2014,3.48,5.68,35.25,20.221,7.811,4.91,NA,7.34,0.468184842051889,NA,543.35,873.82,9558,-469.1116316,0.62181
"MNE","Montenegro","Asia and Pacific","East-Central Europe","EM",2015,6.34,4.62,25.35,20.095,9.118,6.76,NA,6.99,0.46777198259816,0.134,469.73,755,10164,-687.462796,0.622159
"MNE","Montenegro","Asia and Pacific","East-Central Europe","EM",2016,11.41,4.25,25.01,26.095,9.869,3.63,NA,6.86,0.469127627434668,NA,480.84,772.68,11324,-411.5759936,0.622303
"MNE","Montenegro","Asia and Pacific","East-Central Europe","EM",2017,8.29,4.26,22.53,30.223,14.146,4.48,NA,6.86,0.46778013869698,NA,523,840.33,12263,-549.5925415,0.622373
"MNE","Montenegro","Asia and Pacific","East-Central Europe","EM",2018,7.61,4.46,20.28,31.915,14.913,2.87,NA,6.94,0.460053933357309,NA,588.91,946.46,13196,-379.0745475,0.622227
"MNE","Montenegro","Asia and Pacific","East-Central Europe","EM",2019,5.9,4.18,20.27,31.94,16.909,2.45,NA,NA,0.462039846672494,NA,584.32,939.38,13975,-342.1164807,0.622028
"MNE","Montenegro","Asia and Pacific","East-Central Europe","EM",2020,-14.18,5.01,26.11,25.529,-0.419,4.44,NA,NA,0.459126000587634,0.133,600.7,966.19,11994,-532.1221126,0.621718
"MKD","North Macedonia","Europe","East-Central Europe","EM",1993,-5.31,NA,14.56,NA,2.049,NA,0.17,NA,0.470260427498217,NA,NA,NA,10968,NA,1.984024
"MKD","North Macedonia","Europe","East-Central Europe","EM",1994,0.3,NA,25.04,NA,3.025,NA,0.12,NA,0.469321439203295,NA,NA,NA,11001,NA,1.981713
"MKD","North Macedonia","Europe","East-Central Europe","EM",1995,0.97,NA,31.49,NA,14.494,NA,0.13,NA,0.473287013009574,0.492,NA,NA,11108,NA,1.983259
"MKD","North Macedonia","Europe","East-Central Europe","EM",1996,3.05,0.59,24.15,NA,13.227,0.1,0.14,NA,0.472243890704087,NA,67.78,34.07,11447,-11.21,1.989441
"MKD","North Macedonia","Europe","East-Central Europe","EM",1997,3.1,0.66,22.07,NA,12.935,0.13,0.15,NA,0.471267166419304,NA,77.69,38.85,11802,-15.74,1.999588
"MKD","North Macedonia","Europe","East-Central Europe","EM",1998,4.54,0.51,22.45,NA,14.141,1.22,0.14,NA,0.475249401799615,NA,63.2,31.41,12338,-150.4719866,2.012052
"MKD","North Macedonia","Europe","East-Central Europe","EM",1999,5.86,0.59,23.16,NA,16.201,0.67,0.15,NA,0.473702096556748,NA,76.54,37.81,13061,-88.10328242,2.024393
"MKD","North Macedonia","Europe","East-Central Europe","EM",2000,6.88,0.58,24.64,NA,19.371,1.54,0.15,NA,0.472794637692681,0.5321,80.92,39.77,13959,-215.6594252,2.034823
"MKD","North Macedonia","Europe","East-Central Europe","EM",2001,-0.95,0.53,21.33,NA,10.991,3.23,0.13,NA,0.47222612744318,NA,73.44,35.95,13827,-446.2594744,2.042844
"MKD","North Macedonia","Europe","East-Central Europe","EM",2002,3.1,0.74,19.66,NA,10.608,0.74,0.13,NA,0.485165845832428,NA,105.9,51.69,14256,-105.4700774,2.04893
"MKD","North Macedonia","Europe","East-Central Europe","EM",2003,4.12,1.17,22.72,NA,14.059,0.79,0.14,6.66,0.501195977091838,NA,173.66,84.57,14843,-117.4626462,2.053426
"MKD","North Macedonia","Europe","East-Central Europe","EM",2004,7.49,1.34,26.09,NA,13.143,2.02,0.15,6.66,0.510634877979555,NA,213.02,103.56,15955,-321.8672405,2.057044
"MKD","North Macedonia","Europe","East-Central Europe","EM",2005,7.98,1.32,24.01,NA,17.412,0.55,0.15,6.67,0.501914826523624,0.4588,226.57,109.97,17229,-94.23113045,2.06028
"MKD","North Macedonia","Europe","East-Central Europe","EM",2006,8.32,1.43,29.85,NA,20.981,2.27,0.17,6.9,0.505267706119775,NA,266.56,129.2,18663,-423.9617689,2.063132
"MKD","North Macedonia","Europe","East-Central Europe","EM",2007,9.33,1.69,38.25,NA,16.802,3.43,0.19,7.01,0.503264324083223,NA,345.01,167.04,20405,-700.1507477,2.065408
"MKD","North Macedonia","Europe","East-Central Europe","EM",2008,7.52,1.85,42.66,NA,15.201,2.74,0.22,7.03,0.475313077218912,NA,406.63,196.7,21940,-600.5017251,2.067309
"MKD","North Macedonia","Europe","East-Central Europe","EM",2009,0.4,1.73,31,NA,18.987,0.84,0.22,7.06,0.473011514294059,NA,381.15,184.22,22028,-185.5278281,2.06903
"MKD","North Macedonia","Europe","East-Central Europe","EM",2010,4.56,1.68,34.52,NA,22.443,0.9,0.23,7.06,0.473985034362117,0.5262,387.93,187.34,23033,-206.8568161,2.070737
"MKD","North Macedonia","Europe","East-Central Europe","EM",2011,4.48,1.8,42.35,NA,24.405,1.97,0.22,7.1,0.443095334642899,NA,434.12,209.47,24064,-473.9128868,2.072484
"MKD","North Macedonia","Europe","East-Central Europe","EM",2012,2.06,1.6,38.95,NA,25.763,0.67,0.22,7.07,0.445586611186345,NA,394.15,190.02,24559,-165.5035853,2.074275
"MKD","North Macedonia","Europe","East-Central Europe","EM",2013,6.97,1.43,38.68,NA,27.162,1.16,0.23,7.11,0.433198573112357,NA,376.07,181.15,26270,-304.9759763,2.076065
"MKD","North Macedonia","Europe","East-Central Europe","EM",2014,5.73,1.32,42.58,NA,29.79,0.94,0.24,7.14,0.412028635273878,NA,366.52,176.4,27776,-261.3895837,2.07778
"MKD","North Macedonia","Europe","East-Central Europe","EM",2015,3.54,1.07,38.17,NA,28.45,0.8,0.25,7.24,0.411147991346799,0.5634,306.66,147.48,28760,-230.3138014,2.079335
"MKD","North Macedonia","Europe","East-Central Europe","EM",2016,9.08,0.93,36.79,NA,29.657,1.11,0.25,7.21,0.414816952999036,NA,290.84,139.78,31370,-349.3646609,2.080746
"MKD","North Macedonia","Europe","East-Central Europe","EM",2017,3.47,0.97,41.41,NA,31.225,0.61,0.25,7.15,0.486244972444162,NA,314.5,151.06,32458,-198.5381315,2.081996
"MKD","North Macedonia","Europe","East-Central Europe","EM",2018,5.35,1.01,45.96,NA,32.262,2.09,0.25,7.15,0.455394165620927,NA,344.45,165.37,34195,-713.2581143,2.082957
"MKD","North Macedonia","Europe","East-Central Europe","EM",2019,5.02,0.88,44.68,NA,31.22,1.12,0.26,NA,0.457868701633962,NA,317.09,152.19,35910,-403.9681435,2.083458
"MKD","North Macedonia","Europe","East-Central Europe","EM",2020,-3.38,1.19,38.52,NA,26.164,0.67,NA,NA,0.456107576122358,0.6939,413,198.24,34698,-232.8188457,2.08338
"POL","Poland","Europe","East-Central Europe","EM",1981,-1.48,NA,16.62,NA,23.382,0.01,0.49,NA,0.527408982927393,NA,NA,NA,169207,-15,35.898587
"POL","Poland","Europe","East-Central Europe","EM",1982,1.03,NA,12.53,NA,28.483,0.01,0.49,NA,0.541579168407811,NA,NA,NA,170954,-10,36.230481
"POL","Poland","Europe","East-Central Europe","EM",1983,9.74,NA,11.69,NA,24.774,0.01,0.47,NA,0.532032193706903,NA,NA,NA,187598,-15,36.571808
"POL","Poland","Europe","East-Central Europe","EM",1984,3.23,NA,11.58,27.386,21.626,0.01,0.45,NA,0.524020649534873,NA,NA,NA,193656,-16,36.904134
"POL","Poland","Europe","East-Central Europe","EM",1985,7.15,NA,11.06,28.773,22.357,0.01,0.45,3.83,0.525048998540826,NA,NA,NA,207496,-14,37.201885
"POL","Poland","Europe","East-Central Europe","EM",1986,5.58,NA,10.77,23.662,18.242,0,0.44,NA,0.524263549745306,NA,NA,NA,219070,6,37.456119
"POL","Poland","Europe","East-Central Europe","EM",1987,4.83,NA,10.82,23.958,17.814,0,0.42,NA,0.524780732764731,NA,NA,NA,229655,-4,37.668045
"POL","Poland","Europe","East-Central Europe","EM",1988,6.93,NA,12.02,27.366,21.348,0,0.38,NA,0.522527028059043,NA,NA,NA,245565,7,37.824487
"POL","Poland","Europe","East-Central Europe","EM",1989,7.88,NA,10.94,24.082,21.72,0,0.35,NA,0.550276223657353,NA,NA,NA,264921,7,37.961529
"POL","Poland","Europe","East-Central Europe","EM",1990,-3.7,NA,11.39,25.243,26.867,0.03,0.35,4.04,0.663319671245192,1.6734,NA,NA,255128,-89,38.110782
"POL","Poland","Europe","East-Central Europe","EM",1991,-3.86,NA,13.47,19.381,16.445,0.12,0.38,NA,0.67382102085536,NA,NA,NA,245279,-298,38.246193
"POL","Poland","Europe","East-Central Europe","EM",1992,4.36,NA,13.04,14.75,13.336,0.26,0.3,NA,0.667888207555535,NA,NA,NA,255969,-665,38.363667
"POL","Poland","Europe","East-Central Europe","EM",1993,6.76,NA,12.6,15.134,11.193,0.62,0.35,NA,0.679262844849038,NA,NA,NA,273268,-1697,38.461408
"POL","Poland","Europe","East-Central Europe","EM",1994,7.49,0.2,13.32,17.246,20.68,0.63,0.33,NA,0.676933208936367,NA,581,15.07,293725,-1846,38.542652
"POL","Poland","Europe","East-Central Europe","EM",1995,8.97,0.23,16.58,18.45,19.292,1.13,0.31,5.69,0.68088748731743,1.7758,724,18.76,320059,-3617,38.594998
"POL","Poland","Europe","East-Central Europe","EM",1996,8.18,0.22,17.08,20.579,18.755,1.28,0.35,NA,0.678178975949191,NA,774,20.04,346254,-4445,38.62437
"POL","Poland","Europe","East-Central Europe","EM",1997,8.93,0.22,17.35,23.094,19.736,1.29,0.36,NA,0.683910284020501,NA,848,21.94,377185,-4863,38.64966
"POL","Poland","Europe","East-Central Europe","EM",1998,6.16,0.27,17.42,24.701,21.009,1.51,0.33,NA,0.686587445674389,NA,1070,27.67,400432,-6049,38.663481
"POL","Poland","Europe","East-Central Europe","EM",1999,6.03,0.19,16.36,24.895,17.783,1.7,0.32,NA,0.677458832536532,NA,825,21.34,424592,-7239,38.660271
"POL","Poland","Europe","East-Central Europe","EM",2000,6.59,0.33,16.66,24.494,18.774,2.06,0.39,6.47,0.677821011425794,2.0476,1496,39.1,452574,-9327,38.258629
"POL","Poland","Europe","East-Central Europe","EM",2001,3.42,0.33,17.05,20.463,17.614,1.24,0.33,6.49,0.674784765197205,NA,1563,40.86,468074,-5804,38.248076
"POL","Poland","Europe","East-Central Europe","EM",2002,3.05,0.35,18.27,18.409,18.409,0.81,0.28,6.72,0.671989165041427,NA,1685,44.07,482343,-3901,38.230364
"POL","Poland","Europe","East-Central Europe","EM",2003,5.42,0.45,22.21,18.805,18.805,0.84,0.31,6.71,0.674736833034381,NA,2284,59.78,508488,-4284,38.20457
"POL","Poland","Europe","East-Central Europe","EM",2004,7.81,0.86,26.61,20.23,14.501,2.14,0.35,6.96,0.671837956539906,NA,4724,123.72,548196,-11729,38.182222
"POL","Poland","Europe","East-Central Europe","EM",2005,6.73,1.11,29.73,19.888,17,1.18,0.37,6.99,0.675041134872696,2.8847,6471,169.55,585093,-6907,38.165445
"POL","Poland","Europe","East-Central Europe","EM",2006,9.34,1.33,35.94,21.678,17.354,1.67,0.41,7.04,0.674449312351022,NA,8486,222.49,639759,-10670,38.141267
"POL","Poland","Europe","East-Central Europe","EM",2007,9.94,1.49,42.45,25.196,18.498,2.48,0.45,7.03,0.675864716632758,NA,10468,274.6,703336,-17445,38.12056
"POL","Poland","Europe","East-Central Europe","EM",2008,6.23,1.4,49.64,24.649,17.658,1.33,0.47,7.09,0.689121271316293,NA,10475,274.75,747130,-9908,38.125759
"POL","Poland","Europe","East-Central Europe","EM",2009,3.62,1.06,36.22,20.56,16.339,1.05,0.44,7.16,0.688712797749793,NA,8174,214.25,774148,-8094,38.151603
"POL","Poland","Europe","East-Central Europe","EM",2010,4.95,0.95,40.88,21.506,15.95,1.09,0.45,7.17,0.685227959352535,3.7163,7712,202.72,812463,-8879,38.042794
"POL","Poland","Europe","East-Central Europe","EM",2011,6.95,0.89,46.21,22.653,17.288,1.57,0.48,7.27,0.685353842566946,NA,7768,204.08,868897,-13656,38.063255
"POL","Poland","Europe","East-Central Europe","EM",2012,4.02,0.78,42.46,21.253,17.202,0.67,0.46,7.36,0.684934105407466,NA,7041,184.98,903837,-6031,38.063164
"POL","Poland","Europe","East-Central Europe","EM",2013,3.4,0.8,43.96,19.253,17.436,0.45,0.46,7.27,0.678126139121138,NA,7457,196.03,934553,-4206,38.040196
"POL","Poland","Europe","East-Central Europe","EM",2014,3.62,0.77,45.15,20.656,18.036,1.34,0.45,7.47,0.671805869615462,NA,7468,196.47,968368,-12977,38.011735
"POL","Poland","Europe","East-Central Europe","EM",2015,5.4,0.67,38.97,20.595,19.685,0.99,0.45,7.45,0.686189126734187,4.077,6834,179.91,1020670,-10152,37.986412
"POL","Poland","Europe","East-Central Europe","EM",2016,5.35,0.63,38.43,19.698,18.911,0.41,0.46,7.33,0.654310324491937,NA,6764,178.14,1075280,-4398,37.970087
"POL","Poland","Europe","East-Central Europe","EM",2017,6.51,0.61,41.07,19.911,19.539,0.68,0.47,7.31,0.648127252760192,NA,6933,182.57,1145320,-7836,37.974826
"POL","Poland","Europe","East-Central Europe","EM",2018,7.88,0.58,43.11,20.765,19.484,1.24,0.44,7.04,0.621023581040389,NA,7112,187.28,1235610,-15285,37.97475
"POL","Poland","Europe","East-Central Europe","EM",2019,6.41,0.49,40.66,19.75,20.242,0.73,0.43,NA,0.618321699532729,NA,6501,171.23,1314780,-9627,37.965475
"POL","Poland","Europe","East-Central Europe","EM",2020,-1.54,0.46,41.37,17.312,20.805,0.63,NA,NA,0.623094852698907,4.8251,5930,156.25,1294480,-8142,37.950802
"ROU","Romania","Europe","East-Central Europe","EM",1981,9.57,NA,17.64,25.941,16.743,NA,0.12,NA,0.334005585172864,NA,NA,NA,121970,NA,22.35307
"ROU","Romania","Europe","East-Central Europe","EM",1982,10.32,NA,12.63,28.042,19.445,NA,0.12,NA,0.334955789784595,NA,NA,NA,134557,NA,22.475741
"ROU","Romania","Europe","East-Central Europe","EM",1983,10.15,NA,10.85,29.875,20.459,NA,0.12,NA,0.335454948845352,NA,NA,NA,148216,NA,22.560478
"ROU","Romania","Europe","East-Central Europe","EM",1984,9.82,NA,10.19,30.705,21.655,NA,0.12,NA,0.324904464744543,NA,NA,NA,162778,NA,22.640547
"ROU","Romania","Europe","East-Central Europe","EM",1985,3.06,NA,10.42,33.572,32.688,NA,0.14,4.01,0.324990875386193,NA,NA,NA,167758,NA,22.732999
"ROU","Romania","Europe","East-Central Europe","EM",1986,4.46,NA,10.35,34.916,34.045,NA,0.15,NA,0.325219794305598,NA,NA,NA,175243,NA,22.836841
"ROU","Romania","Europe","East-Central Europe","EM",1987,3.29,NA,10.32,32.359,31.507,NA,0.16,NA,0.324962050632344,NA,NA,NA,181014,NA,22.94943
"ROU","Romania","Europe","East-Central Europe","EM",1988,3.01,NA,9.82,28.927,28.105,NA,0.17,NA,0.324456618388109,NA,NA,NA,186460,NA,23.057662
"ROU","Romania","Europe","East-Central Europe","EM",1989,-2.11,NA,9.39,27.382,26.506,NA,0.15,NA,0.323478169878757,NA,NA,NA,182532,NA,23.161458
"ROU","Romania","Europe","East-Central Europe","EM",1990,-2.08,NA,7.48,30.525,25.246,-0.01,0.2,4.27,0.43462201027416,0.8119,NA,NA,178736,18,23.201835
"ROU","Romania","Europe","East-Central Europe","EM",1991,-9.98,NA,5.88,28.186,23.338,0.02,0.2,NA,0.441282089024623,NA,NA,NA,160894,-37,23.001155
"ROU","Romania","Europe","East-Central Europe","EM",1992,-6.69,NA,6.78,31.653,23.415,0.05,0.2,NA,0.43990375291487,NA,NA,NA,150135,-73,22.794284
"ROU","Romania","Europe","East-Central Europe","EM",1993,3.93,NA,6.96,29.162,23.985,0.06,0.22,NA,0.440408892858705,NA,NA,NA,156040,-87,22.76328
"ROU","Romania","Europe","East-Central Europe","EM",1994,6.15,0.01,7.89,25.155,22.861,0.21,0.21,NA,0.439010609596609,NA,11,0.48,165638,-341,22.730211
"ROU","Romania","Europe","East-Central Europe","EM",1995,9.38,0,10.01,24.657,18.82,0.23,0.24,4.36,0.440840073641243,0.9767,9,0.4,181183,-417,22.68427
"ROU","Romania","Europe","East-Central Europe","EM",1996,5.85,0.01,9.77,26.267,18.275,0.14,0.19,NA,0.451280365552793,NA,18,0.8,191785,-263,22.619004
"ROU","Romania","Europe","East-Central Europe","EM",1997,-4.43,0.01,10.27,21.041,14.363,0.67,0.17,NA,0.450890396556808,NA,16,0.71,183283,-1224,22.553978
"ROU","Romania","Europe","East-Central Europe","EM",1998,-3.75,0.03,11.25,18.101,10.572,1.16,0.16,NA,0.451806190578073,NA,49,2.18,176417,-2040,22.507344
"ROU","Romania","Europe","East-Central Europe","EM",1999,0.28,0.05,10.7,15.649,11.814,0.58,0.15,NA,0.447010306482165,NA,96,4.27,176907,-1025,22.47204
"ROU","Romania","Europe","East-Central Europe","EM",2000,5.22,0.05,12.58,19.67,19.401,0.56,0.13,5.55,0.367789717557966,1.1388,96,4.28,186144,-1048,22.442971
"ROU","Romania","Europe","East-Central Europe","EM",2001,7.53,0.06,13.38,22.756,19.566,0.59,0.13,5.83,0.372129574023906,NA,116,5.24,200152,-1174,22.13197
"ROU","Romania","Europe","East-Central Europe","EM",2002,7.38,0.07,14.58,22.173,19.477,0.52,0.13,6.45,0.370623156556432,NA,143,6.58,214914,-1128,21.730496
"ROU","Romania","Europe","East-Central Europe","EM",2003,4.24,0.06,18.44,23.195,18.488,0.81,0.14,6.56,0.371354752072603,NA,124,5.75,224030,-1805,21.574326
"ROU","Romania","Europe","East-Central Europe","EM",2004,13.4,0.05,21.82,24.217,16.643,2.51,0.15,6.69,0.390777361424032,NA,131,6.11,254052,-6373,21.451748
"ROU","Romania","Europe","East-Central Europe","EM",2005,7.93,0.35,24.24,22.931,14.187,2.25,0.19,7.28,0.402744133949686,2.1059,951.8,44.64,274194,-6168.258157,21.319685
"ROU","Romania","Europe","East-Central Europe","EM",2006,11.3,0.38,28.07,27.467,16.964,3.44,0.22,7.14,0.413546609742561,NA,1160.46,54.75,305173,-10505.02093,21.19376
"ROU","Romania","Europe","East-Central Europe","EM",2007,10.11,0.48,29.32,31.337,17.773,2.81,0.25,7.53,0.412831988691479,NA,1624.28,77.78,336040,-9437.017528,20.882982
"ROU","Romania","Europe","East-Central Europe","EM",2008,11.43,0.45,32.18,33.093,21.634,3.57,0.27,7.4,0.415559815150945,NA,1702.34,82.89,374461,-13354.82128,20.537875
"ROU","Romania","Europe","East-Central Europe","EM",2009,-4.8,0.19,24.98,27.196,22.555,1.3,0.29,7.5,0.425897491476804,NA,682.46,33.51,356498,-4624.15585,20.367487
"ROU","Romania","Europe","East-Central Europe","EM",2010,-2.78,0.19,30.56,27.129,21.996,0.86,0.28,7.49,0.427203398164792,3.3634,641.39,31.68,346582,-2978.138616,20.246871
"ROU","Romania","Europe","East-Central Europe","EM",2011,4.03,0.19,36.58,28.126,23.122,0.64,0.3,7.51,0.427905955569413,NA,694.12,34.45,360566,-2313.269045,20.147528
"ROU","Romania","Europe","East-Central Europe","EM",2012,4.97,0.19,32.66,27.042,22.235,0.86,0.29,7.63,0.434721417342945,NA,733.22,36.55,378487,-3255.018087,20.058035
